ticket_id,class,luggage_weight,client_id,flight_id
5133,1,3.5,2410,791
5134,2,17.7,1619,472
5135,1,8.7,1194,897
5136,2,26.7,4632,563
5137,1,5.3,4623,300
5138,2,4.0,2328,774
5139,2,30.5,1280,920
5140,2,26.3,1333,699
5141,1,9.6,2871,724
5142,2,32.1,262,364
5143,2,25.3,1219,871
5144,1,19.9,668,688
5145,0,8.2,2197,771
5146,0,24.7,4505,270
5147,0,3.8,2640,479
5148,1,34.5,2375,619
5149,0,23.2,4050,323
5150,2,7.5,870,549
5151,1,11.4,2601,136
5152,1,32.4,2078,333
5153,2,20.5,289,646
5154,2,25.9,1504,650
5155,0,1.3,2109,667
5156,1,28.8,2410,591
5157,2,36.4,900,195
5158,2,7.2,4406,277
5159,2,31.6,2216,8
5160,0,2.4,2223,611
5161,1,8.6,4932,593
5162,2,30.2,811,289
5163,1,15.2,1621,428
5164,1,0.7,2898,216
5165,0,21.3,259,158
5166,1,4.5,480,200
5167,1,24.9,1477,171
5168,2,31.0,4574,34
5169,2,18.7,644,409
5170,1,22.4,4937,787
5171,1,7.7,3549,296
5172,1,19.3,3755,449
5173,1,5.1,2083,979
5174,2,3.5,1028,778
5175,2,31.1,4114,863
5176,1,32.9,647,342
5177,2,13.7,97,61
5178,2,38.3,3005,109
5179,0,19.6,260,727
5180,2,37.0,766,735
5181,2,28.6,4373,652
5182,2,30.1,2713,856
5183,2,30.2,496,409
5184,2,29.3,1817,311
5185,2,2.2,2408,588
5186,0,37.4,3432,690
5187,0,4.1,1298,366
5188,0,5.3,1926,591
5189,1,37.6,3907,806
5190,1,37.0,37,729
5191,1,17.4,1259,679
5192,2,39.1,648,606
5193,2,27.1,4374,549
5194,0,37.3,48,124
5195,2,27.6,4116,805
5196,1,29.5,4941,562
5197,0,2.3,1902,19
5198,2,34.8,2740,37
5199,0,17.9,4018,76
5200,2,24.5,1373,123
5201,1,1.9,3995,238
5202,1,33.1,3974,615
5203,1,8.6,1213,847
5204,0,38.4,3886,243
5205,2,15.1,4479,652
5206,1,37.6,3827,143
5207,1,21.3,2693,607
5208,1,27.5,2517,370
5209,2,34.7,1808,220
5210,0,20.1,271,259
5211,1,0.3,4241,245
5212,0,33.0,4978,561
5213,1,7.6,3509,549
5214,1,32.9,3735,322
5215,0,32.9,4211,654
5216,1,16.0,4000,431
5217,1,0.1,4176,284
5218,1,8.7,4470,77
5219,0,38.6,860,224
5220,0,26.3,3816,395
5221,0,1.9,2881,425
5222,0,0.3,934,512
5223,0,11.3,1494,732
5224,2,37.2,1854,851
5225,0,26.5,706,782
5226,0,24.5,3770,930
5227,0,31.3,107,741
5228,2,36.6,859,888
5229,2,18.4,733,614
5230,2,39.9,4428,488
5231,2,37.7,2389,617
5232,2,11.5,4186,231
5233,2,33.1,4854,939
5234,2,14.6,2015,740
5235,1,7.9,395,311
5236,2,25.0,4378,406
5237,0,29.5,433,948
5238,1,10.0,2831,735
5239,2,6.3,4241,241
5240,1,34.7,4275,28
5241,1,0.8,1158,716
5242,1,23.3,1433,571
5243,2,1.8,4589,690
5244,2,22.9,693,524
5245,1,20.2,1196,172
5246,0,31.4,1213,548
5247,1,31.2,1585,563
5248,1,30.3,2322,334
5249,0,16.0,1621,763
5250,2,39.0,2576,312
5251,2,9.7,1389,952
5252,0,31.6,2522,546
5253,1,11.8,3626,799
5254,1,32.4,2,588
5255,2,34.7,1860,408
5256,2,25.1,2698,56
5257,0,21.3,143,626
5258,2,31.9,616,810
5259,2,31.0,3049,680
5260,0,36.4,677,974
5261,2,22.2,497,487
5262,2,28.6,3104,74
5263,0,17.3,554,998
5264,0,32.0,4382,620
5265,1,16.1,3127,381
5266,0,29.4,1860,860
5267,0,19.5,2794,703
5268,0,33.8,4691,572
5269,1,1.2,4381,880
5270,2,38.8,448,22
5271,0,16.4,1129,724
5272,1,36.6,4628,264
5273,0,10.2,4526,281
5274,2,17.1,2851,13
5275,0,25.2,457,671
5276,2,29.2,393,308
5277,2,22.4,1704,81
5278,1,14.6,1309,461
5279,2,18.8,3468,600
5280,0,4.9,3297,551
5281,0,34.6,1737,605
5282,1,34.1,1845,867
5283,0,26.7,157,755
5284,1,23.7,4354,469
5285,1,9.4,2087,271
5286,1,6.1,3965,204
5287,2,1.3,777,274
5288,0,36.5,1194,779
5289,2,24.4,153,550
5290,2,19.7,731,408
5291,2,37.9,1378,556
5292,2,17.6,261,300
5293,2,16.8,449,702
5294,0,23.4,4508,749
5295,0,1.7,490,654
5296,1,25.1,4256,341
5297,0,7.2,3425,246
5298,2,35.8,833,172
5299,1,32.7,3883,872
5300,0,38.2,1089,524
5301,0,34.7,3952,865
5302,1,11.5,1135,281
5303,0,39.2,2215,269
5304,0,0.2,186,149
5305,0,30.1,3691,705
5306,1,31.1,3432,428
5307,2,34.0,4911,901
5308,1,35.6,1735,832
5309,1,34.4,542,696
5310,1,27.9,1915,734
5311,2,3.5,2832,299
5312,1,24.7,79,430
5313,1,38.9,4343,573
5314,0,6.7,1858,661
5315,2,36.8,4213,206
5316,0,24.1,3715,212
5317,1,13.7,3175,546
5318,1,37.8,1642,806
5319,0,35.7,3955,226
5320,1,5.3,1993,974
5321,1,7.5,3878,787
5322,1,30.1,2165,691
5323,1,3.1,1145,289
5324,2,7.3,4739,991
5325,1,2.2,367,134
5326,2,25.1,4348,988
5327,0,9.9,4135,854
5328,2,31.5,3061,419
5329,1,27.0,3241,130
5330,0,2.7,4847,845
5331,2,5.2,3025,58
5332,2,21.7,4335,779
5333,2,5.3,1705,428
5334,2,38.1,2436,470
5335,0,6.3,1545,882
5336,2,22.0,2256,833
5337,1,37.6,3033,254
5338,2,32.6,2277,106
5339,1,16.6,2971,42
5340,0,19.7,3472,592
5341,0,22.6,2717,880
5342,2,26.8,3340,439
5343,2,11.8,739,413
5344,0,36.8,1743,181
5345,1,36.5,697,32
5346,2,27.1,4004,719
5347,0,37.9,3936,10
5348,2,6.0,4408,383
5349,0,1.3,2964,45
5350,0,3.9,1564,198
5351,0,25.2,2867,222
5352,0,26.7,832,40
5353,0,18.5,2597,81
5354,2,10.8,235,211
5355,0,20.8,2764,565
5356,1,17.7,4397,475
5357,0,6.6,46,70
5358,2,15.0,4964,522
5359,1,17.8,187,573
5360,0,33.7,4199,223
5361,2,33.7,1486,113
5362,1,14.6,4095,445
5363,1,7.9,248,936
5364,2,36.1,2367,772
5365,1,14.2,4833,763
5366,1,17.8,1324,944
5367,1,17.5,3231,431
5368,2,39.2,328,556
5369,1,39.0,2114,457
5370,2,9.7,4243,898
5371,2,30.6,4247,218
5372,0,10.4,1889,960
5373,1,15.3,3121,447
5374,0,14.1,2978,295
5375,1,28.3,3505,566
5376,0,35.1,751,268
5377,1,5.0,3906,34
5378,0,19.2,1951,601
5379,0,38.9,1520,260
5380,1,12.4,2930,454
5381,2,10.5,3177,726
5382,1,38.0,2867,828
5383,2,20.3,1463,760
5384,0,3.0,2810,707
5385,1,26.7,4551,393
5386,2,18.7,3745,328
5387,2,37.0,314,780
5388,2,34.7,1992,844
5389,0,10.9,3203,62
5390,2,26.3,760,254
5391,0,30.2,1434,122
5392,2,20.5,2889,822
5393,2,27.8,207,347
5394,0,26.3,2593,522
5395,2,11.5,1668,634
5396,1,0.0,3752,94
5397,0,22.5,2278,251
5398,0,25.2,3397,597
5399,1,35.1,2469,920
5400,1,18.5,1566,887
5401,1,13.1,365,512
5402,0,32.2,2184,480
5403,2,2.7,399,182
5404,2,8.3,18,350
5405,2,16.0,4621,577
5406,1,20.1,2097,981
5407,2,32.2,3178,814
5408,1,33.2,915,897
5409,1,19.3,4339,702
5410,2,19.3,890,509
5411,0,24.2,1169,129
5412,1,39.5,14,24
5413,2,7.2,3993,135
5414,0,10.3,4952,470
5415,2,19.1,2920,616
5416,0,12.2,1680,665
5417,0,34.4,1216,950
5418,1,33.4,4901,674
5419,1,0.3,1075,918
5420,0,14.4,1932,651
5421,0,25.3,497,664
5422,0,11.2,525,678
5423,0,36.9,1385,544
5424,2,33.6,3027,36
5425,0,10.5,4950,891
5426,0,27.6,4375,220
5427,0,37.1,2474,957
5428,1,2.9,2294,673
5429,2,1.3,2956,631
5430,2,21.3,4157,875
5431,2,10.7,4833,652
5432,1,19.4,1649,281
5433,0,15.3,2029,363
5434,2,4.9,459,375
5435,2,17.4,3010,994
5436,1,27.0,172,780
5437,1,1.7,4207,215
5438,1,10.3,4053,194
5439,1,11.7,1165,236
5440,1,23.0,3475,733
5441,0,25.6,887,1
5442,0,29.1,1505,424
5443,0,19.5,2109,647
5444,2,27.9,875,937
5445,2,17.3,315,307
5446,1,18.7,1633,751
5447,1,22.9,1746,48
5448,2,11.5,4210,572
5449,2,28.7,1948,395
5450,0,34.6,828,257
5451,1,9.0,406,2
5452,0,29.1,881,863
5453,0,6.5,4244,271
5454,1,7.7,3591,427
5455,0,31.6,4740,387
5456,0,35.3,2764,228
5457,0,11.0,1360,332
5458,2,4.7,4441,354
5459,1,28.3,1857,939
5460,0,23.7,2964,715
5461,1,30.2,1440,769
5462,2,27.8,110,240
5463,2,15.1,3403,87
5464,1,3.8,4984,572
5465,1,26.0,4459,101
5466,1,18.6,2550,172
5467,1,10.1,371,609
5468,2,13.5,2341,467
5469,0,35.0,1116,432
5470,1,13.3,446,399
5471,0,12.6,396,342
5472,0,9.3,3323,335
5473,1,7.7,4835,615
5474,2,4.1,2153,665
5475,2,30.9,803,766
5476,1,7.3,2923,366
5477,2,10.0,3783,165
5478,2,15.5,2561,573
5479,0,18.5,1096,890
5480,0,21.4,3519,242
5481,1,18.1,2763,405
5482,0,22.0,2663,749
5483,0,15.6,1656,111
5484,2,26.2,175,454
5485,2,12.5,1646,376
5486,2,24.0,254,964
5487,1,36.8,4919,479
5488,2,39.0,1942,901
5489,2,10.9,733,686
5490,1,25.1,3885,755
5491,0,21.8,1347,295
5492,0,34.4,1809,62
5493,0,5.5,4106,795
5494,1,14.5,1554,686
5495,0,32.1,33,927
5496,1,23.0,1139,474
5497,0,38.8,131,660
5498,2,13.0,4674,917
5499,0,3.7,2076,864
5500,2,20.4,1637,549
5501,1,30.1,1570,991
5502,0,0.9,1549,423
5503,0,21.5,2573,437
5504,2,14.3,1464,634
5505,2,16.1,2185,480
5506,1,35.7,1821,537
5507,1,11.0,4156,413
5508,1,1.3,1481,567
5509,2,19.1,4425,717
5510,2,1.0,2309,842
5511,2,23.2,4492,552
5512,1,27.2,4564,630
5513,0,15.0,2975,199
5514,0,17.9,4189,555
5515,1,38.6,741,260
5516,1,32.9,2068,785
5517,0,36.4,2260,573
5518,1,12.2,3924,414
5519,2,15.6,1809,342
5520,1,33.9,81,770
5521,0,34.2,4185,46
5522,2,37.6,2456,520
5523,0,19.2,4611,390
5524,0,19.0,3519,338
5525,1,10.7,3872,395
5526,1,6.7,3885,13
5527,1,5.0,960,817
5528,0,30.6,4215,372
5529,2,25.6,783,694
5530,2,0.3,2208,8
5531,1,26.9,1644,80
5532,0,27.5,470,157
5533,1,32.7,3702,465
5534,0,1.7,4807,408
5535,0,5.8,1138,229
5536,2,40.0,3016,166
5537,2,38.3,1113,838
5538,0,34.4,363,316
5539,2,4.7,93,666
5540,2,16.4,1975,689
5541,1,12.4,4734,706
5542,1,13.5,1031,361
5543,1,17.9,4903,401
5544,2,0.3,4445,926
5545,2,17.9,1614,303
5546,1,19.1,1711,186
5547,1,32.7,226,924
5548,0,11.9,2215,299
5549,2,18.9,4211,995
5550,2,19.5,4831,959
5551,2,3.4,277,151
5552,1,5.4,1109,253
5553,2,31.5,265,787
5554,2,16.6,3361,291
5555,0,28.9,1053,586
5556,0,16.9,127,557
5557,0,5.8,2178,230
5558,0,19.0,1650,663
5559,1,37.3,1455,672
5560,2,14.0,1869,441
5561,1,13.0,647,596
5562,2,30.6,3381,685
5563,0,39.0,1462,30
5564,2,16.4,308,162
5565,0,2.4,1650,577
5566,1,0.8,3072,140
5567,2,35.8,4104,257
5568,1,6.1,4500,806
5569,1,36.3,1739,73
5570,1,27.6,2307,80
5571,2,10.9,3878,77
5572,2,22.6,495,917
5573,0,15.4,3193,917
5574,1,25.6,1719,237
5575,0,28.6,2900,192
5576,1,37.4,3268,197
5577,0,19.5,3486,174
5578,1,29.5,2288,572
5579,0,10.6,1271,825
5580,0,37.4,1940,249
5581,2,20.8,4362,647
5582,0,14.2,1397,81
5583,0,26.5,1271,724
5584,1,11.0,739,38
5585,2,26.3,2089,450
5586,2,25.3,1092,768
5587,1,9.4,378,745
5588,0,23.4,3896,807
5589,1,2.8,1785,369
5590,0,36.2,2143,200
5591,1,2.2,4207,456
5592,1,13.7,1475,912
5593,1,35.9,4379,413
5594,0,12.5,1041,656
5595,0,30.8,3748,713
5596,2,11.7,3105,53
5597,1,17.6,792,246
5598,2,31.9,1724,976
5599,1,13.4,2294,588
5600,2,25.9,1484,45
5601,1,38.6,3385,379
5602,0,27.9,3021,798
5603,1,29.4,1131,800
5604,0,17.7,2988,557
5605,1,27.1,3410,72
5606,1,13.9,84,482
5607,2,37.7,1825,988
5608,2,16.0,438,664
5609,2,14.9,2144,908
5610,2,31.8,3244,308
5611,2,9.4,3931,89
5612,1,25.8,605,280
5613,2,7.4,2791,814
5614,0,28.1,2672,184
5615,0,34.8,4547,798
5616,0,3.3,4458,250
5617,0,16.0,2049,310
5618,2,6.6,1490,370
5619,0,25.8,3017,518
5620,0,35.7,2634,670
5621,0,19.5,3905,794
5622,2,29.8,4298,958
5623,1,20.0,419,82
5624,0,15.7,1334,441
5625,2,37.4,1908,232
5626,0,35.5,3678,259
5627,0,33.2,109,975
5628,1,1.6,230,980
5629,0,28.9,4238,155
5630,0,33.9,13,747
5631,0,1.0,2802,91
5632,2,7.9,692,541
5633,2,22.5,3141,149
5634,1,2.6,309,336
5635,2,29.8,1402,631
5636,0,5.2,2424,372
5637,2,0.8,3516,234
5638,1,5.4,3756,622
5639,2,29.9,2299,986
5640,0,2.5,2999,455
5641,0,4.9,4374,166
5642,0,32.9,3601,29
5643,0,12.4,2325,652
5644,1,35.8,2348,846
5645,0,29.4,4835,923
5646,0,36.9,2990,860
5647,2,37.0,3956,579
5648,1,9.5,4654,808
5649,2,12.7,3501,781
5650,0,8.9,1693,821
5651,0,10.8,4103,281
5652,0,9.4,4205,607
5653,2,6.7,2774,830
5654,2,26.6,3281,969
5655,1,15.8,779,855
5656,2,13.1,3940,223
5657,2,25.9,4108,690
5658,1,1.0,4003,567
5659,2,9.8,759,500
5660,1,29.2,1917,91
5661,2,16.4,3376,185
5662,0,16.1,4508,209
5663,0,1.2,3755,37
5664,1,24.4,1540,980
5665,0,34.1,3270,292
5666,0,22.0,4727,410
5667,1,33.1,4289,804
5668,2,27.9,755,205
5669,2,24.9,3253,591
5670,1,14.0,3325,286
5671,0,23.9,1447,103
5672,0,19.3,2276,977
5673,0,23.3,4726,641
5674,0,34.1,231,685
5675,0,2.8,1,710
5676,1,12.1,3021,855
5677,0,22.5,2675,646
5678,2,24.2,2132,216
5679,0,37.9,3724,999
5680,1,37.1,4709,222
5681,1,25.5,1813,254
5682,2,15.5,660,27
5683,2,9.9,1130,859
5684,1,39.2,877,661
5685,0,8.5,3312,489
5686,1,20.7,410,826
5687,2,23.0,3264,467
5688,0,7.1,2887,324
5689,0,18.6,4688,86
5690,1,0.5,2832,167
5691,0,31.0,4,838
5692,1,18.6,4968,644
5693,1,32.6,908,11
5694,2,37.4,3484,136
5695,2,22.3,1953,506
5696,2,29.0,2507,923
5697,1,23.8,2201,538
5698,1,7.2,263,442
5699,2,39.7,2102,95
5700,1,17.9,3728,995
5701,0,5.9,4487,181
5702,0,0.7,4195,134
5703,2,7.9,803,340
5704,0,18.5,810,827
5705,0,11.3,2768,312
5706,0,4.4,3819,167
5707,2,6.1,2930,787
5708,2,33.8,2477,413
5709,0,19.0,1238,850
5710,1,0.0,3489,848
5711,1,5.5,2407,93
5712,2,34.9,879,419
5713,1,15.6,1270,133
5714,2,1.9,2041,76
5715,2,30.3,1414,894
5716,2,7.7,652,571
5717,2,11.2,671,225
5718,1,28.3,2957,835
5719,1,12.8,4153,936
5720,1,18.4,4994,482
5721,2,22.8,4231,497
5722,2,33.7,3782,707
5723,1,39.0,2772,618
5724,0,1.2,121,250
5725,2,4.0,2193,406
5726,0,15.2,2318,419
5727,2,32.1,3786,394
5728,2,5.2,3136,580
5729,0,25.6,2381,46
5730,2,9.1,2121,582
5731,1,34.9,156,552
5732,1,4.4,1794,841
5733,1,0.7,4604,829
5734,0,6.6,1325,169
5735,2,34.9,3951,634
5736,0,23.8,4600,338
5737,1,2.8,343,942
5738,0,10.1,408,130
5739,1,17.6,671,672
5740,2,35.7,4629,675
5741,0,26.8,3810,600
5742,2,16.6,2189,214
5743,0,20.2,1380,578
5744,1,8.4,4350,14
5745,2,22.7,4138,913
5746,1,10.1,125,36
5747,2,30.7,1943,744
5748,1,16.3,4263,565
5749,0,2.0,3874,948
5750,1,10.9,2676,31
5751,0,21.8,474,67
5752,2,30.3,3694,849
5753,2,14.8,4580,826
5754,2,31.9,852,360
5755,0,20.2,1147,164
5756,1,1.0,379,408
5757,0,29.5,4170,706
5758,0,37.6,3309,296
5759,0,1.7,2624,532
5760,1,17.7,4036,208
5761,0,27.9,3069,144
5762,0,37.6,3223,685
5763,2,30.5,890,292
5764,2,14.0,821,851
5765,0,6.6,1269,923
5766,1,36.2,990,290
5767,1,37.6,1975,508
5768,0,11.7,4904,951
5769,0,5.0,4860,691
5770,2,33.0,3939,416
5771,2,30.0,3846,995
5772,1,37.1,1129,292
5773,2,24.5,4902,790
5774,0,30.9,3051,420
5775,1,30.9,772,989
5776,1,39.2,4457,568
5777,0,18.1,1515,795
5778,0,34.7,2576,50
5779,2,23.4,1585,436
5780,1,16.4,1778,446
5781,2,23.3,4583,877
5782,0,31.3,4506,328
5783,1,28.4,1074,498
5784,0,37.9,934,570
5785,1,31.0,2496,798
5786,1,30.2,3212,721
5787,0,16.7,2848,884
5788,2,0.6,4342,287
5789,1,27.7,309,588
5790,2,10.9,1522,855
5791,1,30.3,3942,14
5792,1,2.6,50,104
5793,0,3.1,543,634
5794,0,23.1,1711,868
5795,1,13.2,3236,479
5796,1,25.7,1395,616
5797,2,24.0,1015,976
5798,1,33.3,3736,284
5799,0,2.6,3163,539
5800,1,29.6,3811,848
5801,2,11.0,4486,430
5802,1,6.4,2857,250
5803,1,12.9,1573,917
5804,0,0.8,595,898
5805,2,11.1,4593,58
5806,2,21.6,1213,72
5807,0,3.0,3102,746
5808,1,17.8,403,970
5809,0,36.0,2815,464
5810,2,20.7,937,190
5811,2,29.3,4639,344
5812,1,32.0,4175,575
5813,2,11.2,79,17
5814,1,16.3,4911,711
5815,1,20.4,1560,54
5816,2,17.4,2376,48
5817,1,24.8,4026,871
5818,1,23.0,2587,680
5819,1,13.2,2746,174
5820,0,17.6,2948,29
5821,0,0.6,3485,561
5822,2,18.4,3407,87
5823,1,30.2,2240,410
5824,1,12.5,471,34
5825,0,16.0,3267,75
5826,0,26.2,1508,279
5827,2,36.3,3760,522
5828,0,34.8,2248,119
5829,1,35.7,3958,321
5830,1,5.7,4142,314
5831,2,19.4,1068,60
5832,0,8.1,1595,333
5833,1,5.4,2993,326
5834,2,8.8,3950,955
5835,1,34.3,1064,143
5836,1,16.8,4277,571
5837,1,12.4,4655,54
5838,2,12.0,1010,834
5839,2,38.0,2619,129
5840,2,28.1,4579,329
5841,1,14.0,507,846
5842,2,20.6,4016,339
5843,1,37.2,3054,778
5844,0,25.5,117,80
5845,1,28.8,2044,614
5846,0,27.7,3382,803
5847,2,9.7,3977,603
5848,1,16.3,1191,491
5849,0,19.8,3255,627
5850,1,21.7,492,537
5851,2,32.9,1466,6
5852,0,4.3,2057,853
5853,2,28.4,846,45
5854,2,22.8,368,475
5855,0,30.3,4108,435
5856,1,39.7,664,424
5857,2,25.4,3534,890
5858,0,27.1,995,166
5859,0,14.8,2849,283
5860,2,36.4,2393,245
5861,0,17.2,839,17
5862,1,10.1,1729,586
5863,0,33.6,2538,892
5864,0,22.9,757,509
5865,2,3.8,688,178
5866,1,17.4,1735,266
5867,1,1.8,179,2
5868,2,26.1,727,300
5869,1,15.0,753,833
5870,0,6.9,534,681
5871,0,35.2,266,166
5872,1,37.1,2492,633
5873,1,28.7,2740,597
5874,2,23.7,516,514
5875,0,26.4,4143,326
5876,0,24.1,4179,682
5877,2,3.5,87,777
5878,0,16.0,2991,190
5879,2,23.1,3870,635
5880,0,21.1,750,828
5881,2,22.1,4580,741
5882,2,39.7,1948,26
5883,0,36.1,736,979
5884,0,5.1,2803,393
5885,1,2.4,796,736
5886,2,27.3,1577,551
5887,1,19.8,3091,74
5888,2,34.1,3804,102
5889,1,29.2,4841,557
5890,0,33.7,4432,224
5891,2,22.0,4891,541
5892,0,6.3,3912,102
5893,0,1.4,4196,680
5894,0,28.2,2463,484
5895,0,31.8,140,858
5896,2,10.3,87,915
5897,0,14.2,103,831
5898,2,6.7,316,452
5899,0,22.7,2307,24
5900,2,12.5,2883,980
5901,0,22.4,1046,459
5902,0,13.8,1349,637
5903,1,25.9,4541,452
5904,2,16.6,1288,957
5905,1,15.2,3537,332
5906,0,8.4,986,916
5907,1,8.7,4502,331
5908,0,15.4,1626,80
5909,2,17.8,174,832
5910,2,38.4,1442,361
5911,2,2.4,567,917
5912,2,30.4,4416,613
5913,1,16.4,828,355
5914,1,10.4,1386,711
5915,2,22.3,1134,627
5916,2,17.6,115,952
5917,2,23.7,3424,150
5918,1,24.6,1260,424
5919,1,4.2,4624,7
5920,2,3.7,961,264
5921,0,19.7,983,208
5922,2,23.7,3734,450
5923,2,8.3,2137,460
5924,0,3.4,4291,930
5925,0,39.6,4913,883
5926,1,30.3,1857,190
5927,2,31.5,723,174
5928,1,30.1,3621,118
5929,0,16.0,1573,38
5930,2,21.5,405,69
5931,1,14.6,4416,918
5932,1,25.1,2426,466
5933,1,26.5,78,44
5934,1,10.1,1655,634
5935,0,25.2,3605,79
5936,0,31.6,4290,635
5937,2,8.3,4059,86
5938,1,31.5,4304,173
5939,2,2.9,4678,470
5940,2,2.6,905,145
5941,2,14.0,485,91
5942,0,36.4,3838,215
5943,0,10.2,1129,612
5944,0,36.0,4219,309
5945,1,7.0,2676,141
5946,2,8.8,1984,495
5947,2,36.7,2885,99
5948,1,17.9,3233,362
5949,0,10.9,236,405
5950,2,3.5,1367,293
5951,0,2.5,1737,746
5952,1,7.5,4835,489
5953,0,5.2,3683,863
5954,1,28.6,1430,111
5955,1,20.1,4286,94
5956,0,35.4,232,132
5957,0,28.3,4456,695
5958,0,10.7,2897,815
5959,1,33.8,1254,694
5960,1,39.6,1240,77
5961,2,25.7,3823,467
5962,0,20.8,3797,221
5963,2,36.4,4251,530
5964,0,22.8,2058,13
5965,0,3.1,759,395
5966,1,34.3,4161,595
5967,1,35.5,4122,800
5968,0,17.1,3080,863
5969,2,19.2,526,251
5970,1,8.6,487,173
5971,0,27.0,3537,185
5972,2,2.2,4741,102
5973,1,4.5,1389,72
5974,2,23.2,3549,560
5975,0,30.5,613,169
5976,2,15.4,3591,574
5977,1,11.4,1681,670
5978,2,39.1,1378,250
5979,1,25.4,4257,679
5980,2,22.0,219,491
5981,2,37.3,2103,257
5982,2,3.2,4224,246
5983,0,24.5,1544,50
5984,1,16.0,4550,552
5985,2,9.8,842,789
5986,0,25.6,4837,958
5987,2,27.8,3161,296
5988,1,16.0,75,598
5989,0,12.8,212,518
5990,2,28.0,4946,383
5991,0,25.9,4475,506
5992,0,1.6,95,90
5993,0,24.6,2406,33
5994,1,18.1,1658,537
5995,0,35.8,1896,550
5996,0,12.6,4064,590
5997,0,35.6,1232,332
5998,1,18.5,4593,26
5999,0,2.8,328,687
6000,1,13.2,1209,615
6001,0,20.2,4239,280
6002,0,36.1,3536,652
6003,1,19.6,100,704
6004,0,35.1,2261,103
6005,2,30.0,4224,246
6006,1,1.7,851,413
6007,1,29.4,4408,380
6008,2,11.4,3597,498
6009,2,36.7,4172,30
6010,1,23.3,4706,180
6011,2,17.6,3276,63
6012,0,26.3,61,999
6013,2,15.9,3034,49
6014,2,2.4,4549,843
6015,1,28.4,237,202
6016,2,26.9,3714,76
6017,1,29.7,4826,214
6018,0,39.6,2755,913
6019,2,37.5,2243,405
6020,0,33.0,2933,572
6021,2,16.2,902,863
6022,2,20.6,4057,691
6023,2,21.2,2762,96
6024,0,39.7,3530,944
6025,1,36.8,1276,818
6026,0,2.8,1408,173
6027,2,25.4,4835,986
6028,2,19.3,3271,676
6029,2,32.7,4546,785
6030,1,1.8,287,700
6031,2,14.5,370,835
6032,1,23.1,1879,483
6033,2,36.8,95,656
6034,1,5.0,2645,503
6035,0,27.5,3768,290
6036,2,39.9,3719,410
6037,1,2.3,3359,150
6038,0,19.3,3376,28
6039,1,19.5,1831,939
6040,2,13.6,4938,903
6041,0,24.4,1185,620
6042,2,15.2,1335,233
6043,2,7.7,4081,22
6044,0,15.2,3374,316
6045,1,31.2,4217,948
6046,1,13.1,3858,836
6047,2,15.1,4885,307
6048,0,34.4,4135,488
6049,0,23.1,4385,795
6050,2,31.6,3990,641
6051,2,0.4,1897,279
6052,1,16.2,4153,391
6053,2,15.1,3391,190
6054,1,30.7,2425,317
6055,1,31.8,1800,959
6056,1,18.7,2865,619
6057,2,24.5,1489,353
6058,2,37.5,3908,758
6059,2,39.9,2396,941
6060,0,28.3,466,536
6061,2,38.9,2820,820
6062,2,28.6,67,381
6063,1,28.4,4850,610
6064,2,16.4,2026,157
6065,1,14.6,3857,354
6066,2,32.9,4543,166
6067,1,35.8,4025,942
6068,2,8.9,1515,750
6069,2,0.4,389,751
6070,1,2.2,1608,926
6071,0,11.5,245,475
6072,2,22.5,3188,822
6073,0,17.1,682,972
6074,0,4.5,3562,51
6075,2,13.8,649,617
6076,0,39.2,1547,995
6077,2,4.1,1829,929
6078,2,31.8,153,14
6079,1,8.8,1992,588
6080,2,4.9,4612,35
6081,2,19.2,1322,929
6082,0,10.7,4126,436
6083,0,11.0,132,665
6084,1,0.7,1075,615
6085,2,27.2,3705,462
6086,1,1.4,1171,941
6087,1,19.3,4600,606
6088,0,3.8,496,635
6089,2,22.7,2567,996
6090,1,29.6,4640,525
6091,2,24.0,4765,113
6092,2,4.2,589,738
6093,0,30.1,3912,568
6094,1,26.4,1624,122
6095,1,16.6,4781,836
6096,1,32.8,904,252
6097,1,4.3,4885,827
6098,2,2.6,2732,757
6099,2,39.4,3365,217
6100,1,29.8,1161,958
6101,2,32.0,440,860
6102,2,14.2,3419,942
6103,1,26.4,4648,646
6104,2,3.2,1483,844
6105,1,0.5,147,5
6106,1,1.2,2523,488
6107,2,27.5,358,186
6108,1,27.6,2822,709
6109,2,10.0,1182,277
6110,0,8.3,2896,101
6111,1,20.1,368,799
6112,0,12.7,1999,137
6113,0,30.9,4229,736
6114,1,5.9,2456,419
6115,0,3.4,1742,599
6116,1,33.4,1783,735
6117,2,23.4,1501,167
6118,0,1.5,3052,656
6119,0,13.4,4685,580
6120,2,20.2,2353,2
6121,0,3.1,2779,179
6122,2,3.0,3504,60
6123,2,20.4,445,25
6124,2,4.0,664,195
6125,0,18.9,2573,80
6126,0,18.8,3985,170
6127,2,14.1,4577,210
6128,2,22.7,2443,571
6129,0,9.3,1249,677
6130,2,29.1,3516,495
6131,1,11.8,3518,736
6132,1,15.0,717,670
6133,0,28.3,4921,328
6134,0,5.0,2305,150
6135,1,22.7,313,84
6136,0,19.1,1557,164
6137,2,35.9,51,938
6138,0,12.1,4960,337
6139,0,22.5,1586,317
6140,0,20.1,1269,107
6141,1,38.4,3528,859
6142,1,9.5,2492,852
6143,0,31.2,3098,183
6144,2,15.3,3377,589
6145,2,37.9,3187,176
6146,0,1.7,652,740
