ticket_id,client_id,flight_id,class,luggage_weight,price
26271,1580,1209,1,31.65,3447.36
26272,7927,143,0,3.77,2578.5
26273,3142,1193,2,14.44,652.95
26274,1192,1974,1,16.96,426.6
26275,5403,784,2,24.11,154.8
26276,8474,256,1,13.7,265.32
26277,2132,1314,2,5.52,3867.75
26278,7846,74,1,11.41,3654.72
26279,1178,265,0,9.05,2578.5
26280,9075,763,1,22.81,316.44
26281,8575,1449,0,6.34,1908.6
26282,3218,338,0,33.83,2679.9
26283,8871,1164,1,19.11,492.48
26284,5750,1009,2,7.19,4378.5
26285,5676,852,2,16.1,3085.65
26286,6468,273,0,26.77,2256.6
26287,7961,1973,0,29.96,2092.2
26288,7448,481,0,0.1,127.2
26289,3300,960,1,25.79,167.04
26290,9795,1036,0,10.98,395.4
26291,5462,1820,2,28.64,154.8
26292,773,1095,2,8.21,607.05
26293,8855,1148,1,4.82,3215.88
26294,3257,1679,0,31.91,1753.5
26295,8246,935,1,19.4,2104.2
26296,7203,1614,2,22.42,233.1
26297,2331,228,1,6.5,2008.08
26298,3698,486,2,5.26,645.3
26299,1758,234,0,13.52,287.7
26300,9761,1965,1,2.06,2468.52
26301,4544,1895,2,9.01,2877.3
26302,5365,183,2,7.06,4888.8
26303,3456,1072,2,6.88,545.4
26304,5600,1248,1,0.02,485.64
26305,633,417,1,23.21,3184.56
26306,7700,1075,2,15.77,645.3
26307,5345,1860,0,6.35,355.5
26308,4304,1608,0,12.18,2872.8
26309,8932,771,0,32.55,1908.6
26310,8196,294,1,21.43,3184.56
26311,1279,838,1,38.81,3502.8
26312,7542,23,2,18.86,395.55
26313,7249,882,2,24.08,2510.1
26314,6786,1233,2,17.87,3085.65
26315,7474,557,0,37.12,435.3
26316,8014,1040,1,3.91,522.36
26317,7275,1653,0,15.95,2059.2
26318,8697,1511,1,24.71,3554.64
26319,5414,507,1,18.61,3911.04
26320,9180,763,1,12.03,316.44
26321,7827,728,1,22.68,2397.6
26322,4227,770,0,33.42,77.7
26323,476,37,2,33.16,419.85
26324,998,1017,2,14.66,615.6
26325,2304,725,0,25.39,2804.7
26326,8031,1990,1,22.67,516.24
26327,3823,1728,2,35.35,3138.3
26328,7726,199,0,2.3,155.4
26329,294,1527,1,14.43,3447.36
26330,922,434,0,38.49,317.7
26331,5698,281,0,14.8,2578.5
26332,7087,1797,0,10.13,2127.9
26333,1290,1274,2,7.69,190.8
26334,5750,425,0,9.07,2324.7
26335,265,671,2,29.16,652.95
26336,5033,1162,1,6.66,2468.52
26337,9859,907,0,17.81,2804.7
26338,5381,451,1,7.33,397.8
26339,2159,521,2,5.27,395.55
26340,8062,70,1,14.22,522.36
26341,2553,782,1,17.6,474.48
26342,6565,500,2,20.08,652.95
26343,1432,1946,2,11.57,208.8
26344,4982,218,0,37.31,1863.3
26345,2875,202,0,0.18,2804.7
26346,810,1495,1,39.59,2235.96
26347,3954,1740,0,19.61,2324.7
26348,5272,787,0,30.88,343.8
26349,5039,1769,0,6.83,103.2
26350,5534,773,1,33.52,123.84
26351,5162,652,2,20.23,3191.85
26352,1397,1893,0,26.05,317.7
26353,2022,470,2,36.59,419.85
26354,4361,969,2,29.28,3088.8
26355,2792,445,0,20.08,191.7
26356,6610,765,0,24.51,2919.0
26357,8880,1499,0,13.51,2069.1
26358,4883,707,2,14.34,154.8
26359,7704,149,2,28.18,2877.3
26360,6246,123,1,12.84,3365.64
26361,6050,1406,2,10.84,615.6
26362,9452,1016,1,38.1,3554.64
26363,7331,626,1,29.74,397.8
26364,9542,1574,0,3.55,343.8
26365,8702,546,1,17.27,3554.64
26366,6716,1517,2,9.98,4309.2
26367,3860,267,1,0.44,2720.16
26368,5527,326,1,20.77,2510.64
26369,1487,414,2,9.07,4309.2
26370,7777,471,1,26.19,436.32
26371,1714,1438,2,14.22,3384.9
26372,9029,1417,2,15.16,4309.2
26373,6633,567,2,32.95,615.6
26374,2859,779,0,18.57,2059.2
26375,9307,1818,1,22.69,335.88
26376,448,465,2,31.8,419.85
26377,4578,1575,1,30.47,2290.32
26378,2858,718,0,18.53,410.4
26379,5693,1966,0,11.59,331.5
26380,8417,446,0,28.03,2804.7
26381,5683,1281,0,25.35,287.7
26382,5010,1120,0,13.16,2266.8
26383,2370,1282,2,3.6,4378.5
26384,4121,1855,1,36.18,3184.56
26385,9306,871,1,26.23,265.32
26386,9291,52,0,25.99,267.3
26387,757,348,2,31.06,4309.2
26388,4743,644,2,12.8,2997.0
26389,5657,750,1,38.64,93.24
26390,8644,1143,0,29.81,143.7
26391,2466,1868,0,28.96,355.5
26392,283,95,2,13.56,2510.1
26393,9699,1500,1,19.37,3094.2
26394,1962,635,1,18.07,2397.6
26395,7673,1089,1,1.64,397.8
26396,9148,1081,2,15.27,2510.1
26397,7485,1453,1,20.55,492.48
26398,3893,762,0,16.66,2324.7
26399,8478,1122,0,11.65,2653.8
26400,6535,1156,1,17.13,2510.64
26401,1773,139,1,27.78,320.76
26402,4310,393,2,3.6,2997.0
26403,1296,1423,2,27.93,645.3
26404,2240,1898,0,19.74,435.3
26405,971,1493,2,5.87,3487.05
26406,8777,404,1,17.43,123.84
26407,2091,1642,0,1.89,363.6
26408,6435,1045,0,35.65,143.7
26409,3138,1356,1,36.85,123.84
26410,4913,172,0,39.58,2256.6
26411,1054,1207,2,37.82,515.7
26412,2606,116,0,1.01,355.5
26413,4451,572,1,1.99,2510.64
26414,8559,962,1,14.75,152.64
26415,8707,1152,2,28.59,515.7
26416,3817,444,2,2.71,3867.75
26417,2334,1089,2,39.65,497.25
26418,573,429,0,35.37,279.9
26419,1449,858,1,35.35,2468.52
26420,6789,15,1,31.25,474.48
26421,6703,398,2,24.04,4019.85
26422,115,1687,0,0.54,2092.2
26423,7021,1316,1,24.1,320.76
26424,7064,1150,1,22.13,516.24
26425,5646,1557,1,24.33,3365.64
26426,245,1151,2,17.33,652.95
26427,9,1582,0,27.41,103.2
26428,4766,861,2,14.95,476.55
26429,1763,807,1,0.61,485.64
26430,515,919,0,37.61,1673.4
26431,5387,513,1,4.95,426.6
26432,1333,1358,0,14.12,279.9
26433,7902,1268,1,28.18,2008.08
26434,4501,1085,0,3.53,343.8
26435,3193,412,1,5.8,3554.64
26436,9794,1384,2,19.97,3867.75
26437,6379,1476,0,8.01,143.7
26438,1733,1480,0,14.2,2578.5
26439,213,690,0,37.89,1998.0
26440,3578,1582,2,1.06,154.8
26441,7786,1551,0,28.0,410.4
26442,2395,1485,2,7.23,4019.85
26443,8160,1201,2,6.94,2510.1
26444,4031,323,1,39.61,2471.04
26445,1011,941,1,37.55,516.24
26446,6557,1115,1,38.56,3365.64
26447,7878,683,0,10.05,2069.1
26448,6539,811,2,36.14,331.65
26449,7601,1765,0,26.93,2679.9
26450,4266,55,1,34.76,2707.92
26451,7092,1244,0,3.42,1908.6
26452,2292,324,1,30.17,2008.08
26453,1064,358,0,2.45,127.2
26454,5397,1366,1,19.93,335.88
26455,6135,233,2,16.6,3400.2
26456,4540,1048,0,31.45,267.3
26457,1739,143,2,1.85,3867.75
26458,9915,365,2,28.82,3487.05
26459,5507,1530,0,21.16,263.7
26460,54,86,2,18.78,4019.85
26461,4338,1518,0,15.24,2266.8
26462,8295,173,0,5.66,331.5
26463,5855,572,2,17.52,3138.3
26464,4041,1150,0,33.25,430.2
26465,4403,1244,1,24.75,2290.32
26466,8791,1532,2,25.8,431.55
26467,775,1615,0,6.45,143.7
26468,4326,1171,1,1.27,2397.6
26469,4306,1631,0,8.72,435.3
26470,2473,1645,2,31.39,4019.85
26471,1844,1365,2,23.82,3980.7
26472,3460,771,0,17.89,1908.6
26473,9079,1647,1,38.54,3094.2
26474,8747,762,0,8.21,2324.7
26475,9154,690,2,2.23,2997.0
26476,6812,1504,0,38.52,2059.2
26477,1418,1433,0,29.78,2069.1
26478,8880,1655,0,11.78,410.4
26479,6894,1148,1,11.04,3215.88
26480,1092,1594,2,11.55,208.8
26481,4887,557,1,6.7,522.36
26482,6102,725,2,17.48,4207.05
26483,4753,1898,1,38.51,522.36
26484,8794,715,2,10.81,476.55
26485,7719,850,2,0.76,593.1
26486,663,911,1,4.69,320.76
26487,523,1302,1,22.47,320.76
26488,6743,1531,2,0.98,2630.25
26489,657,403,1,32.16,2707.92
26490,361,2,1,9.74,320.76
26491,3577,392,1,33.56,123.84
26492,1073,1233,1,30.66,2468.52
26493,9572,1333,1,5.98,2235.96
26494,7411,954,2,24.32,4207.05
26495,8395,468,0,17.68,191.7
26496,754,730,1,7.89,485.64
26497,7874,1553,0,38.4,2256.6
26498,5073,793,2,30.49,431.55
26499,2480,405,0,15.49,331.5
26500,1769,1693,1,3.78,397.8
26501,1797,1978,0,33.89,331.5
26502,7971,31,2,32.0,4568.4
26503,3047,328,0,29.02,155.4
26504,911,360,1,21.19,2553.48
26505,3593,545,0,24.99,2804.7
26506,352,149,0,24.27,1918.2
26507,5900,1682,0,18.21,343.8
26508,7745,926,2,11.71,3103.65
26509,3099,1380,0,23.35,430.2
26510,167,704,0,37.1,2057.1
26511,7881,1726,2,22.38,645.3
26512,3958,1563,2,7.8,4378.5
26513,916,440,1,34.12,3215.88
26514,4295,356,0,1.7,430.2
26515,86,1695,2,39.7,497.25
26516,8737,1880,2,25.85,233.1
26517,6023,421,1,29.7,2553.48
26518,3259,746,1,32.87,397.8
26519,2000,69,0,27.29,331.5
26520,7879,422,0,6.59,2653.8
26521,3514,400,0,12.46,343.8
26522,6443,1520,0,1.51,77.7
26523,9911,934,2,20.98,4019.85
26524,8184,831,0,38.13,2872.8
26525,4540,484,2,7.6,3103.65
26526,3558,1409,1,5.23,412.56
26527,8300,1654,0,22.76,139.2
26528,8897,315,2,14.11,233.1
26529,9383,800,0,11.0,139.2
26530,4649,1215,2,19.39,4443.3
26531,5528,66,2,39.24,2510.1
26532,1797,944,0,27.4,139.2
26533,6060,835,1,7.71,3184.56
26534,2495,1162,2,21.28,3085.65
26535,3528,1890,0,17.54,1918.2
26536,6280,341,1,31.42,436.32
26537,2471,1324,1,0.3,230.04
26538,217,1421,0,2.97,3259.2
26539,1324,1014,2,10.34,3400.2
26540,7789,1307,0,36.35,77.7
26541,3071,723,0,25.23,77.7
26542,7766,286,0,28.58,343.8
26543,701,407,1,4.4,2468.52
26544,4621,703,0,34.82,1863.3
26545,650,1355,2,29.1,4378.5
26546,25,546,0,39.68,2962.2
26547,914,1611,1,18.1,2553.48
26548,1255,1447,1,0.08,2510.64
26549,2797,1776,1,16.51,2008.08
26550,8979,1126,0,11.17,143.7
26551,9762,447,1,5.1,2468.52
26552,997,1200,0,10.42,103.2
26553,2676,1107,1,30.89,3911.04
26554,1527,1402,1,16.32,516.24
26555,8763,1178,1,39.1,2510.64
26556,732,1925,2,6.44,593.1
26557,7320,870,1,12.42,3911.04
26558,3044,314,2,30.39,4378.5
26559,7967,1309,0,3.04,363.6
26560,3132,1381,2,3.62,607.05
26561,8409,534,0,7.06,127.2
26562,2922,1104,2,19.23,3191.85
26563,469,799,1,1.12,2397.6
26564,7440,946,1,7.95,123.84
26565,7665,1738,1,39.52,3502.8
26566,7527,1702,2,20.68,4888.8
26567,2782,28,1,39.52,2290.32
26568,1696,157,2,1.21,515.7
26569,853,1541,1,25.02,2471.04
26570,6151,1999,0,22.11,143.7
26571,944,674,0,24.94,1673.4
26572,545,146,1,3.05,152.64
26573,1357,735,0,15.21,2324.7
26574,1732,283,0,35.42,363.6
26575,1589,337,0,21.69,363.6
26576,9479,839,2,32.08,545.4
26577,1032,27,1,19.96,335.88
26578,5898,1490,2,38.15,3980.7
26579,6948,1812,2,16.1,607.05
26580,6700,1550,2,12.67,400.95
26581,1235,102,1,26.98,3447.36
26582,3385,75,2,34.67,3085.65
26583,6995,518,2,27.22,3400.2
26584,6997,1565,1,27.3,172.44
26585,4566,436,2,29.38,116.55
26586,4722,840,1,34.49,2789.64
26587,8026,885,0,5.88,2578.5
26588,3652,28,1,18.15,2290.32
26589,4135,520,0,17.16,279.9
26590,1349,891,1,39.94,2553.48
26591,8219,472,1,23.0,474.48
26592,5916,1242,1,9.78,426.6
26593,5854,1291,0,5.14,191.7
26594,524,503,0,1.25,103.2
26595,9444,112,1,2.3,492.48
26596,2121,1080,2,25.62,4207.05
26597,3331,1688,2,3.44,3088.8
26598,4691,64,0,0.59,1908.6
26599,8369,1140,1,23.47,316.44
26600,9351,680,2,1.15,431.55
26601,2103,18,0,25.77,2679.9
26602,920,391,0,24.02,139.2
26603,2530,731,2,3.73,4019.85
26604,2068,257,1,1.8,522.36
26605,8622,390,2,35.94,4888.8
26606,9687,288,1,5.79,3554.64
26607,4675,1240,2,19.56,400.95
26608,6453,1800,1,7.03,345.24
26609,4100,542,2,36.95,476.55
26610,1252,618,2,12.41,4443.3
26611,1395,1800,2,32.77,431.55
26612,2994,1591,0,13.35,191.7
26613,6392,322,0,28.07,395.4
26614,9450,202,1,20.32,3365.64
26615,3957,1699,0,22.96,139.2
26616,5729,375,0,10.8,143.7
26617,3637,286,1,6.71,412.56
26618,277,370,1,15.77,123.84
26619,7758,1852,1,22.38,230.04
26620,1269,939,0,9.88,2092.2
26621,5032,1484,2,5.5,533.25
26622,838,655,0,38.7,430.2
26623,8502,1117,2,36.01,2630.25
26624,1141,1917,2,5.9,2997.0
26625,1271,1324,0,17.48,191.7
26626,118,1650,1,11.21,485.64
26627,5891,1666,2,10.22,3980.7
26628,759,1165,1,26.69,345.24
26629,4902,307,2,19.14,4378.5
26630,8409,1395,0,37.73,1918.2
26631,4191,771,0,35.09,1908.6
26632,4955,1583,1,12.81,2290.32
26633,6132,1247,2,6.72,287.55
26634,2296,1174,2,7.9,2997.0
26635,1294,1977,2,23.16,431.55
26636,3514,1146,2,35.19,533.25
26637,3162,1674,2,31.67,515.7
26638,2186,175,0,24.09,2256.6
26639,1858,861,0,27.33,317.7
26640,1747,59,1,16.17,2104.2
26641,6605,613,1,33.17,320.76
26642,8300,1744,0,37.0,2092.2
26643,4807,83,2,6.36,3085.65
26644,7315,745,2,8.64,2997.0
26645,5003,526,0,37.95,1673.4
26646,3166,1638,1,25.96,230.04
26647,1295,213,1,13.1,381.24
26648,4211,368,1,4.34,3365.64
26649,675,269,2,14.35,593.1
26650,3930,1615,0,8.39,143.7
26651,7020,975,0,33.35,435.3
26652,2077,123,1,31.45,3365.64
26653,6489,1813,1,38.91,436.32
26654,4939,587,1,32.0,186.48
26655,6385,1925,0,11.15,395.4
26656,2778,883,0,27.35,435.3
26657,5886,281,1,26.96,3094.2
26658,2991,369,0,22.49,317.7
26659,9197,1879,2,28.21,4207.05
26660,1969,1316,1,16.86,320.76
26661,9664,862,0,25.67,2578.5
26662,4991,1150,1,14.25,516.24
26663,4199,486,2,23.73,645.3
26664,6723,1305,1,7.16,397.8
26665,2051,505,1,37.58,2397.6
26666,1271,1452,2,28.0,3085.65
26667,4645,1780,2,18.76,4309.2
26668,159,403,1,4.2,2707.92
26669,5080,893,1,2.63,3184.56
26670,7177,233,1,23.79,2720.16
26671,9769,1580,2,12.39,645.3
26672,7873,1027,0,30.0,139.2
26673,3892,1859,0,3.03,1918.2
26674,9888,256,1,35.45,265.32
26675,2021,400,1,15.97,412.56
26676,8952,1237,2,1.79,4309.2
26677,6324,1389,2,12.11,2862.9
26678,8529,1245,0,17.06,2069.1
26679,9758,1578,0,39.57,3045.6
26680,3010,895,1,30.84,2789.64
26681,5157,275,2,10.06,4309.2
26682,7560,516,0,5.43,2266.8
26683,1174,706,1,24.91,316.44
26684,3636,42,0,29.05,1918.2
26685,1601,576,0,28.63,2059.2
26686,8936,1428,1,31.17,412.56
26687,7705,1245,2,39.74,3103.65
26688,3651,218,2,33.89,2794.95
26689,3970,900,1,27.21,345.24
26690,4192,388,2,4.53,3867.75
26691,5354,842,2,37.39,515.7
26692,2578,96,0,0.94,2324.7
26693,9694,1768,1,24.58,172.44
26694,5619,383,1,5.27,485.64
26695,4414,1342,2,36.34,208.8
26696,3480,370,0,16.4,103.2
26697,5643,1477,2,35.37,2997.0
26698,8504,1381,2,13.52,607.05
26699,2659,566,1,0.67,436.32
26700,7352,144,1,38.78,2707.92
26701,708,1160,0,30.88,355.5
26702,5900,1068,2,5.98,4568.4
26703,5562,223,2,39.79,154.8
26704,5154,934,2,7.74,4019.85
26705,1355,303,0,36.31,1998.0
26706,613,823,2,19.03,3191.85
26707,9351,50,1,30.31,2789.64
26708,6727,1284,2,9.18,545.4
26709,7005,94,2,36.66,331.65
26710,4118,1109,0,36.67,430.2
26711,1626,1823,1,9.68,3654.72
26712,6491,1742,1,12.27,474.48
26713,9644,561,2,7.54,545.4
26714,2689,1179,2,22.32,2794.95
26715,8214,24,1,20.59,3215.88
26716,6444,1257,2,17.01,615.6
26717,1748,398,0,22.92,2679.9
26718,8325,746,2,10.82,497.25
26719,7877,1714,1,7.86,167.04
26720,1324,540,1,13.15,230.04
26721,8781,188,1,34.83,2301.84
26722,7263,1824,0,17.9,139.2
26723,9422,802,1,20.08,474.48
26724,966,1225,2,12.14,2877.3
26725,4855,889,2,36.8,3085.65
26726,6486,1612,0,20.09,331.5
26727,4037,1876,0,23.73,77.7
26728,6345,46,2,14.61,3138.3
26729,5141,1825,2,29.72,208.8
26730,3255,1056,0,18.12,2127.9
26731,7240,204,2,35.51,233.1
26732,5378,1012,1,37.69,2397.6
26733,9278,1483,1,39.85,335.88
26734,4593,1044,1,29.02,3094.2
26735,3383,1483,0,12.12,279.9
26736,442,1640,1,33.41,3502.8
26737,1511,600,2,23.92,545.4
26738,4108,1580,2,28.07,645.3
26739,5234,166,0,17.77,2059.2
26740,8379,1157,2,20.29,208.8
26741,7079,788,2,25.4,3085.65
26742,2429,786,0,3.84,343.8
26743,7955,1191,2,38.47,545.4
26744,3160,376,2,14.06,190.8
26745,8414,1386,0,15.24,2092.2
26746,9624,156,0,35.22,279.9
26747,5174,1863,1,38.17,320.76
26748,6448,1375,0,5.78,317.7
26749,3451,1880,2,6.78,233.1
26750,7850,1356,2,30.98,154.8
26751,949,1020,1,35.72,474.48
26752,3173,225,2,6.06,3867.75
26753,7804,643,1,20.35,3502.8
26754,2790,807,1,20.91,485.64
26755,6340,1388,2,37.94,4309.2
26756,2285,669,1,21.01,397.8
26757,2845,78,2,30.56,215.55
26758,7022,1348,2,0.43,3980.7
26759,6918,32,2,2.7,331.65
26760,3417,1338,2,6.12,615.6
26761,9579,427,1,25.89,230.04
26762,3338,1437,1,7.06,93.24
26763,3477,1692,2,2.78,4019.85
26764,1615,1724,2,22.97,331.65
26765,5791,779,0,5.16,2059.2
26766,9182,1655,1,39.5,492.48
26767,3286,418,1,10.26,412.56
26768,6406,277,0,5.81,1918.2
26769,2355,324,0,39.59,1673.4
26770,4201,230,2,26.49,3088.8
26771,4670,568,1,32.83,412.56
26772,3427,1745,1,20.2,2290.32
26773,6221,166,0,34.32,2059.2
26774,8868,1325,1,16.04,522.36
26775,2560,258,0,33.09,127.2
26776,7957,1945,2,3.88,233.1
26777,1766,927,0,2.3,2092.2
26778,7486,822,1,14.02,474.48
26779,8010,601,2,10.5,3384.9
26780,3604,945,1,37.33,186.48
26781,1946,102,1,22.33,3447.36
26782,3583,1751,1,28.56,3447.36
26783,927,900,0,27.27,287.7
26784,5831,804,0,20.99,1673.4
26785,5571,952,1,8.85,2468.52
26786,5693,1920,0,19.42,2069.1
26787,10,1456,0,21.19,1673.4
26788,7799,401,2,0.1,2630.25
26789,3487,892,1,28.47,474.48
26790,9143,1611,2,12.88,3191.85
26791,4993,1251,2,19.68,400.95
26792,5961,1793,2,0.53,2510.1
26793,2747,1902,1,1.95,2235.96
26794,7361,265,1,5.71,3094.2
26795,8769,545,1,24.26,3365.64
26796,3125,1056,2,12.36,3191.85
26797,8025,622,1,6.41,316.44
26798,7568,956,0,35.16,267.3
26799,6100,1612,2,12.24,497.25
26800,5062,16,1,4.68,123.84
26801,6631,299,0,1.77,2872.8
26802,1677,640,0,33.15,2962.2
26803,3508,1020,1,17.99,474.48
26804,1466,496,0,14.38,1918.2
26805,6233,1410,1,30.78,2789.64
26806,1634,1270,0,26.81,2872.8
26807,5281,515,1,16.79,485.64
26808,8055,795,2,3.24,419.85
26809,64,1057,1,23.77,3502.8
26810,7988,265,2,34.82,3867.75
26811,1644,1942,2,25.48,208.8
26812,2574,1524,1,3.71,485.64
26813,7099,1086,0,19.38,1998.0
26814,4480,1067,1,25.39,152.64
26815,5320,1615,2,38.29,215.55
26816,5166,1168,0,16.79,103.2
26817,3647,1047,0,32.15,139.2
26818,9495,1493,1,2.75,2789.64
26819,7359,1450,0,39.34,2804.7
26820,9200,703,0,21.27,1863.3
26821,3671,1830,2,34.71,215.55
26822,5552,1380,0,6.7,430.2
26823,7271,1791,2,18.69,3384.9
26824,935,491,2,5.42,2510.1
26825,714,1339,2,36.35,4568.4
26826,3954,1235,2,12.68,2630.25
26827,9807,64,2,23.04,2862.9
26828,4714,1680,0,37.76,317.7
26829,3512,1252,0,17.63,331.5
26830,1503,1639,0,2.96,3259.2
26831,2089,1696,2,1.88,3384.9
26832,7020,190,2,30.87,431.55
26833,234,532,2,24.97,515.7
26834,837,325,0,11.19,2127.9
26835,7150,345,0,15.64,1908.6
26836,2222,887,2,19.1,3980.7
26837,275,1755,2,13.02,4443.3
26838,1038,1290,0,6.8,404.7
26839,4353,436,0,8.26,77.7
26840,3118,1692,2,37.13,4019.85
26841,2386,1429,2,36.95,545.4
26842,485,899,2,16.01,208.8
26843,8689,191,0,36.02,2324.7
26844,73,1417,2,8.89,4309.2
26845,7806,75,0,8.85,2057.1
26846,9993,890,2,31.62,233.1
26847,9540,916,0,29.74,331.5
26848,6674,1648,0,39.93,2059.2
26849,783,331,1,17.4,2468.52
26850,2686,1672,2,15.85,607.05
26851,9648,962,0,24.21,127.2
26852,7414,832,2,26.37,3867.75
26853,5241,456,2,7.44,615.6
26854,9262,419,0,27.04,410.4
26855,2236,378,1,16.35,123.84
26856,7467,1215,0,16.19,2962.2
26857,2466,138,0,32.8,1918.2
26858,5761,1147,0,16.65,2872.8
26859,7494,1177,2,35.17,190.8
26860,28,526,0,19.77,1673.4
26861,1736,1956,2,36.13,4378.5
26862,2426,1018,0,25.7,1908.6
26863,130,1979,0,28.83,77.7
26864,1996,63,0,10.44,263.7
26865,7071,476,1,10.12,3654.72
26866,1785,64,0,19.05,1908.6
26867,2845,279,0,21.43,2679.9
26868,4264,1556,2,23.83,3980.7
26869,3139,145,1,38.27,412.56
26870,3508,1998,1,27.24,3215.88
26871,335,1844,0,36.84,2324.7
26872,194,1747,2,10.76,3138.3
26873,9490,542,1,4.14,381.24
26874,7880,820,1,38.13,397.8
26875,2177,1097,2,35.31,652.95
26876,9727,1244,1,39.56,2290.32
26877,7303,280,1,6.84,2397.6
26878,1493,1720,0,2.98,395.4
26879,5807,1676,2,20.42,4568.4
26880,880,708,1,34.58,152.64
26881,7976,1278,1,26.57,2397.6
26882,1188,280,2,19.58,2997.0
26883,6774,1482,2,35.64,3085.65
26884,3140,1729,1,16.8,230.04
26885,1940,1520,0,8.64,77.7
26886,1884,21,2,12.69,395.55
26887,6304,1199,2,27.89,4568.4
26888,6290,1934,2,35.84,116.55
26889,8370,326,0,2.33,2092.2
26890,5421,1205,2,36.8,2630.25
26891,7672,1025,1,3.26,3654.72
26892,8207,1954,1,27.47,320.76
26893,5193,1565,1,17.82,172.44
26894,4010,857,2,13.99,4207.05
26895,8073,1002,0,5.5,2679.9
26896,318,1125,0,34.55,2679.9
26897,5711,513,1,23.62,426.6
26898,7925,834,0,5.79,77.7
26899,339,84,0,15.87,2057.1
26900,2956,555,1,9.42,2482.92
26901,981,1617,1,3.11,381.24
26902,5600,812,1,21.75,3654.72
26903,2453,762,2,39.82,3487.05
26904,9166,13,0,13.57,1998.0
26905,5966,1495,1,0.21,2235.96
26906,9254,1232,0,23.27,363.6
26907,4853,94,1,35.9,265.32
26908,6673,1165,0,31.74,287.7
26909,7387,1024,0,19.83,139.2
26910,8544,738,0,23.52,317.7
26911,3352,268,1,23.92,320.76
26912,6580,793,2,5.38,431.55
26913,6740,1885,2,34.04,497.25
26914,4323,1275,2,21.14,615.6
26915,3939,206,1,3.5,265.32
26916,2961,1174,1,34.54,2397.6
26917,2238,1763,0,11.28,1908.6
26918,6416,1298,0,0.51,2069.1
26919,3771,1616,2,30.98,2794.95
26920,9199,18,2,10.18,4019.85
26921,5399,994,0,4.56,1918.2
26922,1471,1056,1,25.82,2553.48
26923,6052,822,1,31.15,474.48
26924,8077,846,1,20.26,3094.2
26925,1705,1148,0,14.59,2679.9
26926,7441,1395,1,13.64,2301.84
26927,8380,1983,0,23.8,2266.8
26928,3480,304,1,23.58,3365.64
26929,9908,940,1,25.1,123.84
26930,9569,380,0,8.77,155.4
26931,5772,1302,2,12.3,400.95
26932,2620,1516,0,17.0,155.4
26933,4681,291,1,10.16,2789.64
26934,5584,748,0,23.07,279.9
26935,3183,1458,0,36.49,263.7
26936,1380,839,1,9.94,436.32
26937,7296,216,2,34.87,615.6
26938,2639,1958,1,0.13,2707.92
26939,6543,1865,1,17.54,397.8
26940,8134,1383,2,6.93,652.95
26941,3392,935,2,17.01,2630.25
26942,1954,602,2,13.69,3400.2
26943,9728,618,0,35.71,2962.2
26944,791,1157,2,25.93,208.8
26945,9152,1247,2,13.75,287.55
26946,2964,537,0,19.76,1673.4
26947,5918,1446,1,8.48,3094.2
26948,5636,131,0,13.79,155.4
26949,7048,1522,2,11.56,593.1
26950,6518,1997,2,8.45,2630.25
26951,9158,1526,1,15.67,2471.04
26952,9815,329,0,36.93,143.7
26953,9329,1540,2,7.73,4207.05
26954,277,328,0,27.57,155.4
26955,5463,1646,1,39.61,485.64
26956,8737,880,0,7.96,1908.6
26957,2794,1786,2,4.54,3487.05
26958,3250,1652,0,33.95,331.5
26959,1622,1537,2,30.44,3980.7
26960,6476,429,2,17.81,419.85
26961,7053,1205,0,23.72,1753.5
26962,6019,1970,0,29.45,2266.8
26963,9888,1133,1,31.72,2008.08
26964,2694,1992,2,27.45,652.95
26965,5723,127,1,20.31,2471.04
26966,7012,1261,1,3.96,2707.92
26967,9839,1917,1,25.64,2397.6
26968,7698,746,1,35.51,397.8
26969,7671,989,2,32.05,4443.3
26970,9078,1052,2,10.86,3103.65
26971,7897,1284,2,14.11,545.4
26972,2799,1239,0,35.84,2872.8
26973,8933,243,1,7.24,2471.04
26974,7944,11,0,2.05,2653.8
26975,765,1214,2,1.33,2997.0
26976,269,1885,0,18.3,331.5
26977,5193,815,2,18.09,331.65
26978,503,795,1,22.41,335.88
26979,74,1818,1,37.46,335.88
26980,9671,885,1,29.52,3094.2
26981,165,63,2,17.98,395.55
26982,616,1771,1,22.82,2471.04
26983,7730,254,1,32.7,2008.08
26984,9385,806,1,27.61,3365.64
26985,1538,1179,1,37.43,2235.96
26986,1569,800,1,4.6,167.04
26987,3173,469,2,21.57,154.8
26988,9534,742,2,12.68,419.85
26989,2753,846,1,36.92,3094.2
26990,7957,205,2,22.09,497.25
26991,998,1721,0,14.2,435.3
26992,7863,1908,0,27.16,2324.7
26993,990,434,1,12.05,381.24
26994,2241,1592,0,37.79,317.7
26995,7503,780,0,26.23,77.7
26996,613,839,0,14.45,363.6
26997,3982,1592,2,19.93,476.55
26998,1537,994,1,12.0,2301.84
26999,1617,1236,2,1.87,287.55
27000,7101,867,2,38.79,2877.3
27001,451,371,2,24.68,190.8
27002,8595,1777,2,15.1,2510.1
27003,6682,859,0,8.51,1908.6
27004,6918,626,0,38.33,331.5
27005,6400,761,0,31.86,191.7
27006,2655,1758,1,35.97,2482.92
27007,9324,887,1,35.91,3184.56
27008,9323,953,0,2.28,1863.3
27009,836,637,2,25.96,190.8
27010,8876,89,0,37.1,404.7
